driving_distance,numericZIPS,ABORTstate,USPS_ZIP_1
34.15676387,85614,AZ,AZ
34.15676387,85614,AZ,AZ
88.684554604,85615,AZ,AZ
88.684554604,85615,AZ,AZ
88.684554604,85615,AZ,AZ
88.684554604,85615,AZ,AZ
88.684554604,85615,AZ,AZ
66.535163938,85616,AZ,AZ
50.51124859,85618,AZ,AZ
72.276631978,85621,AZ,AZ
72.276631978,85621,AZ,AZ
37.448166057,85622,AZ,AZ
33.370729555,85623,AZ,AZ
33.370729555,85623,AZ,AZ
33.370729555,85623,AZ,AZ
33.370729555,85623,AZ,AZ
33.370729555,85623,AZ,AZ
64.370307374,85624,AZ,AZ
28.469976478,85629,AZ,AZ
28.469976478,85629,AZ,AZ
28.469976478,85629,AZ,AZ
50.56095827,85631,AZ,AZ
50.56095827,85631,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
76.759202372,85635,AZ,AZ
73.33420542,85638,AZ,AZ
73.33420542,85638,AZ,AZ
73.33420542,85638,AZ,AZ
23.439356862,85641,AZ,AZ
23.439356862,85641,AZ,AZ
23.439356862,85641,AZ,AZ
23.439356862,85641,AZ,AZ
85.698866949,85643,AZ,AZ
64.904686434,85648,AZ,AZ
64.904686434,85648,AZ,AZ
64.904686434,85648,AZ,AZ
64.904686434,85648,AZ,AZ
64.904686434,85648,AZ,AZ
79.928815843,85650,AZ,AZ
79.928815843,85650,AZ,AZ
79.928815843,85650,AZ,AZ
79.928815843,85650,AZ,AZ
79.928815843,85650,AZ,AZ
28.093425652,85653,AZ,AZ
28.093425652,85653,AZ,AZ
28.093425652,85653,AZ,AZ
28.093425652,85653,AZ,AZ
28.093425652,85653,AZ,AZ
27.215428429,85658,AZ,AZ
27.215428429,85658,AZ,AZ
11.353069541,85704,AZ,AZ
11.353069541,85704,AZ,AZ
11.353069541,85704,AZ,AZ
11.353069541,85704,AZ,AZ
11.353069541,85704,AZ,AZ
11.353069541,85704,AZ,AZ
11.353069541,85704,AZ,AZ
11.353069541,85704,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
7.516103616,85705,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
10.355147715,85706,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
5.397849877,85710,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
2.43577432,85711,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
0.549291964,85712,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
9.96679084,85713,AZ,AZ
10.165008189,85714,AZ,AZ
10.165008189,85714,AZ,AZ
10.165008189,85714,AZ,AZ
10.165008189,85714,AZ,AZ
10.165008189,85714,AZ,AZ
10.165008189,85714,AZ,AZ
3.589038896,85715,AZ,AZ
3.589038896,85715,AZ,AZ
3.589038896,85715,AZ,AZ
3.589038896,85715,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
2.820402969,85716,AZ,AZ
7.554007247,85718,AZ,AZ
7.554007247,85718,AZ,AZ
7.554007247,85718,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
4.798226862,85719,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
8.217010104,85730,AZ,AZ
22.867074171,85735,AZ,AZ
22.867074171,85735,AZ,AZ
22.867074171,85735,AZ,AZ
22.867074171,85735,AZ,AZ
32.898487595,85736,AZ,AZ
17.617731963,85737,AZ,AZ
17.617731963,85737,AZ,AZ
17.617731963,85737,AZ,AZ
17.617731963,85737,AZ,AZ
17.617731963,85737,AZ,AZ
26.266594912,85739,AZ,AZ
26.266594912,85739,AZ,AZ
26.266594912,85739,AZ,AZ
26.266594912,85739,AZ,AZ
26.266594912,85739,AZ,AZ
26.266594912,85739,AZ,AZ
26.266594912,85739,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
14.269785015,85741,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
17.243666621,85742,AZ,AZ
21.53050515,85743,AZ,AZ
21.53050515,85743,AZ,AZ
21.53050515,85743,AZ,AZ
21.53050515,85743,AZ,AZ
21.53050515,85743,AZ,AZ
21.53050515,85743,AZ,AZ
21.53050515,85743,AZ,AZ
21.53050515,85743,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
9.238544028,85745,AZ,AZ
14.899855209,85746,AZ,AZ
14.899855209,85746,AZ,AZ
14.899855209,85746,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
14.874378998,85747,AZ,AZ
8.04675445,85748,AZ,AZ
8.04675445,85748,AZ,AZ
8.04675445,85748,AZ,AZ
8.04675445,85748,AZ,AZ
8.04675445,85748,AZ,AZ
8.04675445,85748,AZ,AZ
7.555249989,85749,AZ,AZ
7.555249989,85749,AZ,AZ
7.555249989,85749,AZ,AZ
7.555249989,85749,AZ,AZ
7.555249989,85749,AZ,AZ
5.973239423,85750,AZ,AZ
5.973239423,85750,AZ,AZ
5.973239423,85750,AZ,AZ
5.973239423,85750,AZ,AZ
5.973239423,85750,AZ,AZ
5.973239423,85750,AZ,AZ
5.973239423,85750,AZ,AZ
19.780103043,85755,AZ,AZ
19.780103043,85755,AZ,AZ
11.585462295,85756,AZ,AZ
11.585462295,85756,AZ,AZ
11.585462295,85756,AZ,AZ
11.585462295,85756,AZ,AZ
11.585462295,85756,AZ,AZ
11.585462295,85756,AZ,AZ
11.585462295,85756,AZ,AZ
11.585462295,85756,AZ,AZ
19.89629942,85757,AZ,AZ
19.89629942,85757,AZ,AZ
140.540450038,85901,AZ,AZ
140.540450038,85901,AZ,AZ
140.540450038,85901,AZ,AZ
140.78402747,85924,AZ,AZ
140.78402747,85924,AZ,AZ
137.18007567,85928,AZ,AZ
137.18007567,85928,AZ,AZ
147.04123344,85929,AZ,AZ
147.04123344,85929,AZ,AZ
239.826836644,85930,AZ,AZ
150.569999349,85935,AZ,AZ
150.569999349,85935,AZ,AZ
170.350102392,85936,AZ,AZ
170.350102392,85936,AZ,AZ
170.350102392,85936,AZ,AZ
170.350102392,85936,AZ,AZ
238.287079306,85938,AZ,AZ
2.771936031,86001,AZ,AZ
2.771936031,86001,AZ,AZ
5.647019648,86003,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
8.919159334,86004,AZ,AZ
3.922093752,86005,AZ,AZ
3.922093752,86005,AZ,AZ
22.625982223,86015,AZ,AZ
21.237839409,86018,AZ,AZ
21.237839409,86018,AZ,AZ
207.522379725,86022,AZ,AZ
92.980713698,86025,AZ,AZ
92.980713698,86025,AZ,AZ
168.712789807,86036,AZ,AZ
131.912713703,86040,AZ,AZ
131.912713703,86040,AZ,AZ
39.980874253,86046,AZ,AZ
59.554682124,86047,AZ,AZ
93.449848803,86301,AZ,AZ
93.449848803,86301,AZ,AZ
93.449848803,86301,AZ,AZ
93.449848803,86301,AZ,AZ
93.449848803,86301,AZ,AZ
93.449848803,86301,AZ,AZ
93.449848803,86301,AZ,AZ
93.449848803,86301,AZ,AZ
93.449848803,86301,AZ,AZ
91.509928541,86303,AZ,AZ
91.509928541,86303,AZ,AZ
91.509928541,86303,AZ,AZ
91.509928541,86303,AZ,AZ
101.104518152,86305,AZ,AZ
101.104518152,86305,AZ,AZ
101.104518152,86305,AZ,AZ
101.104518152,86305,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
85.859802038,86314,AZ,AZ
90.121785727,86315,AZ,AZ
90.121785727,86315,AZ,AZ
90.121785727,86315,AZ,AZ
54.279863705,86322,AZ,AZ
54.279863705,86322,AZ,AZ
54.279863705,86322,AZ,AZ
87.028600889,86323,AZ,AZ
87.028600889,86323,AZ,AZ
87.028600889,86323,AZ,AZ
87.028600889,86323,AZ,AZ
87.028600889,86323,AZ,AZ
87.028600889,86323,AZ,AZ
87.028600889,86323,AZ,AZ
65.889559469,86324,AZ,AZ
57.55759573,86325,AZ,AZ
57.55759573,86325,AZ,AZ
63.164847634,86326,AZ,AZ
63.164847634,86326,AZ,AZ
63.164847634,86326,AZ,AZ
63.164847634,86326,AZ,AZ
63.164847634,86326,AZ,AZ
63.164847634,86326,AZ,AZ
63.164847634,86326,AZ,AZ
78.771823041,86327,AZ,AZ
78.771823041,86327,AZ,AZ
78.771823041,86327,AZ,AZ
79.953670683,86332,AZ,AZ
59.535419623,86333,AZ,AZ
76.214881376,86334,AZ,AZ
49.579813461,86335,AZ,AZ
49.579813461,86335,AZ,AZ
30.143949952,86336,AZ,AZ
30.143949952,86336,AZ,AZ
49.601561446,86351,AZ,AZ
49.601561446,86351,AZ,AZ
49.601561446,86351,AZ,AZ
105.240363528,86401,NV,AZ
105.240363528,86401,NV,AZ
105.240363528,86401,NV,AZ
105.240363528,86401,NV,AZ
105.240363528,86401,NV,AZ
105.240363528,86401,NV,AZ
105.240363528,86401,NV,AZ
143.93437844,86403,NV,AZ
143.93437844,86403,NV,AZ
141.87142672,86404,NV,AZ
141.87142672,86404,NV,AZ
141.87142672,86404,NV,AZ
141.87142672,86404,NV,AZ
141.87142672,86404,NV,AZ
148.550543599,86406,NV,AZ
148.550543599,86406,NV,AZ
148.550543599,86406,NV,AZ
148.550543599,86406,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
104.138051374,86409,NV,AZ
93.560452841,86413,NV,AZ
93.560452841,86413,NV,AZ
93.560452841,86413,NV,AZ
93.560452841,86413,NV,AZ
93.560452841,86413,NV,AZ
93.560452841,86413,NV,AZ
101.97319481,86426,NV,AZ
101.97319481,86426,NV,AZ
101.97319481,86426,NV,AZ
101.97319481,86426,NV,AZ
89.424607465,86429,NV,AZ
89.424607465,86429,NV,AZ
89.424607465,86429,NV,AZ
106.046903086,86440,NV,AZ
106.046903086,86440,NV,AZ
74.786970818,86441,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
93.629425022,86442,NV,AZ
61.840706033,86445,NV,AZ
109.164942764,86547,CO,AZ
27.028395758,87001,NM,NM
33.272552937,87002,NM,NM
33.272552937,87002,NM,NM
33.272552937,87002,NM,NM
33.272552937,87002,NM,NM
19.770161107,87004,NM,NM
19.770161107,87004,NM,NM
80.903125571,87013,NM,NM
27.877809915,87015,NM,NM
27.877809915,87015,NM,NM
27.877809915,87015,NM,NM
48.633465428,87016,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
20.720858737,87031,NM,NM
54.50045041,87032,NM,NM
54.50045041,87032,NM,NM
54.50045041,87032,NM,NM
41.156508185,87035,NM,NM
75.614015619,87046,NM,NM
22.707381824,87047,NM,NM
22.707381824,87047,NM,NM
15.183200385,87048,NM,NM
15.183200385,87048,NM,NM
15.183200385,87048,NM,NM
15.183200385,87048,NM,NM
66.732138545,87049,NM,NM
22.703653598,87059,NM,NM
22.703653598,87059,NM,NM
15.957428651,87068,NM,NM
15.957428651,87068,NM,NM
15.957428651,87068,NM,NM
0.805918187,87102,NM,NM
0.805918187,87102,NM,NM
0.805918187,87102,NM,NM
0.805918187,87102,NM,NM
0.805918187,87102,NM,NM
0.805918187,87102,NM,NM
2.570611827,87104,NM,NM
2.570611827,87104,NM,NM
2.570611827,87104,NM,NM
6.127339431,87105,NM,NM
6.127339431,87105,NM,NM
6.127339431,87105,NM,NM
6.127339431,87105,NM,NM
1.769043237,87106,NM,NM
1.769043237,87106,NM,NM
1.769043237,87106,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
3.681623175,87107,NM,NM
1.299286761,87108,NM,NM
1.299286761,87108,NM,NM
1.299286761,87108,NM,NM
1.299286761,87108,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
5.694243844,87109,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
2.232586003,87110,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
7.355168527,87111,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
5.077843812,87112,NM,NM
10.354526344,87113,NM,NM
10.354526344,87113,NM,NM
10.354526344,87113,NM,NM
10.354526344,87113,NM,NM
10.354526344,87113,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
14.649442696,87114,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
7.567056038,87120,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
10.419148928,87121,NM,NM
14.292154371,87122,NM,NM
14.292154371,87122,NM,NM
14.292154371,87122,NM,NM
14.292154371,87122,NM,NM
14.292154371,87122,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
4.61678653,87123,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
14.568043095,87124,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
25.630311008,87144,NM,NM
2.240663826,87190,NM,NM
2.240663826,87190,NM,NM
135.859662295,87301,CO,NM
135.859662295,87301,CO,NM
135.859662295,87301,CO,NM
135.859662295,87301,CO,NM
135.859662295,87301,CO,NM
135.859662295,87301,CO,NM
135.859662295,87301,CO,NM
117.406186337,87323,NM,NM
47.472123029,87401,CO,NM
47.472123029,87401,CO,NM
47.472123029,87401,CO,NM
47.472123029,87401,CO,NM
47.472123029,87401,CO,NM
47.472123029,87401,CO,NM
34.704813092,87410,CO,NM
34.704813092,87410,CO,NM
34.704813092,87410,CO,NM
42.830481659,87413,CO,NM
56.896456986,87416,CO,NM
62.071856045,87417,CO,NM
3.077029192,87501,NM,NM
3.077029192,87501,NM,NM
3.077029192,87501,NM,NM
0.440552039,87502,NM,NM
1.086777879,87505,NM,NM
1.086777879,87505,NM,NM
1.086777879,87505,NM,NM
1.086777879,87505,NM,NM
1.086777879,87505,NM,NM
1.086777879,87505,NM,NM
13.777659183,87506,NM,NM
13.777659183,87506,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
4.684515969,87507,NM,NM
16.796900872,87508,NM,NM
29.144164013,87522,NM,NM
80.186684808,87529,NM,NM
38.185112063,87531,NM,NM
26.989870756,87532,NM,NM
26.989870756,87532,NM,NM
37.244356369,87537,NM,NM
35.25659054,87544,NM,NM
35.25659054,87544,NM,NM
35.25659054,87544,NM,NM
81.508962296000007,87556,CO,NM
67.547998668,87557,NM,NM
57.008303766,87560,NM,NM
39.646576655,87562,NM,NM
47.505677063,87565,NM,NM
33.317291649,87566,NM,NM
71.434052902,87571,NM,NM
71.434052902,87571,NM,NM
71.434052902,87571,NM,NM
44.695837401,87578,NM,NM
96.451070733,87580,CO,NM
4.056931259,87592,NM,NM
64.859326351000007,87701,NM,NM
64.859326351000007,87701,NM,NM
64.859326351000007,87701,NM,NM
64.859326351000007,87701,NM,NM
64.859326351000007,87701,NM,NM
100.240812462,87715,NM,NM
105.705770407,87732,NM,NM
132.037609274,87740,CO,NM
75.905438618,87801,NM,NM
155.894527448,87821,NM,NM
113.165950633,87825,NM,NM
76.736211645,87901,NM,NM
76.736211645,87901,NM,NM
78.815940382,87935,NM,NM
38.214937871,87937,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.289538074,88001,NM,NM
3.37404453,88005,NM,NM
3.37404453,88005,NM,NM
3.37404453,88005,NM,NM
3.37404453,88005,NM,NM
3.37404453,88005,NM,NM
3.37404453,88005,NM,NM
3.37404453,88005,NM,NM
9.18386338,88007,NM,NM
9.18386338,88007,NM,NM
9.18386338,88007,NM,NM
9.18386338,88007,NM,NM
4.152001022,88008,NM,NM
4.152001022,88008,NM,NM
4.152001022,88008,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
1.9262501,88011,NM,NM
8.684902467,88012,NM,NM
8.684902467,88012,NM,NM
8.684902467,88012,NM,NM
8.684902467,88012,NM,NM
8.684902467,88012,NM,NM
8.684902467,88012,NM,NM
8.684902467,88012,NM,NM
8.684902467,88012,NM,NM
14.224424932,88021,NM,NM
14.224424932,88021,NM,NM
14.224424932,88021,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
67.909015219,88030,NM,NM
16.724200465,88044,NM,NM
13.386195453,88047,NM,NM
118.268027914,88061,NM,NM
118.268027914,88061,NM,NM
118.268027914,88061,NM,NM
118.268027914,88061,NM,NM
118.268027914,88061,NM,NM
3.569155024,88063,NM,NM
16.512934325,88072,NM,NM
27.322925612,88081,NM,NM
211.550727918,88101,NM,NM
211.550727918,88101,NM,NM
